geneID	geneSymbol	Thymus_0	Thymus_1	TALL_01	TALL_03	TALL_04	TALL_06	TALL_08	TALL_09	TALL_12	TALL_14	TALL_15	TALL_16
XLOC_011269	SLC2A10	0.75667	0.0264068	0	0	0	0	0.302809	0.0735901	0.0289593	0.0478358	0.185758	0.647213
XLOC_011270	EYA2	9.28667	0.187433	0	0	0	0	0	0	0.0170986	0	0	0
XLOC_011271	NCOA3	29.4938	28.3473	14.6981	16.7468	12.1503	27.3033	10.0168	11.5126	19.4037	24.6204	31.4241	16.4412
XLOC_011272	ARFGEF2	16.018	15.4621	14.3107	15.7342	22.3213	33.811	24.3093	13.2088	26.8302	24.7313	37.7588	17.9685
XLOC_011273	CSE1L	41.4639	38.0645	26.0482	27.1789	43.0596	42.1096	47.5575	47.8899	38.5319	35.3698	45.8706	40.349
XLOC_011274	DDX27	24.4087	27.7631	24.0961	22.6217	25.0784	37.0685	22.6741	22.7291	30.8368	16.0354	26.6846	23.906
XLOC_011275	SLC9A8	5.32626	11.92	8.18721	8.06856	13.8557	16.1832	7.67704	8.19968	16.7974	10.7205	13.7701	5.54627
XLOC_011276	RNF114	25.8125	28.6939	34.7475	26.7717	33.1456	77.8823	48.2981	31.6674	41.2972	30.2698	101.994	35.1099
XLOC_011277	SNAI1	0.946319	2.93186	6.20751	6.60854	3.56141	15.4908	4.73132	3.07353	6.51691	0.702872	7.42588	6.13862
XLOC_011278	CEBPB	2.45925	1.77111	24.3049	11.2945	3.38123	18.8795	6.03662	4.29136	11.8073	7.42113	7.63331	5.253
XLOC_011279	-	0.151565	0.0582904	4.0678	3.31012	1.27236	0.0523772	0	0.163452	1.94121	0.798101	0.412497	0.585914
XLOC_011280	PTPN1	30.1103	29.5342	17.9897	26.556	31.0637	47.9148	22.4943	15.2365	40.3403	31.7855	33.0762	21.106
XLOC_011281	PARD6B	2.54236	2.33457	1.38972	3.63428	2.76242	2.78878	5.0675	1.03153	2.27754	5.40004	3.48124	1.79338
XLOC_011282	BCAS4	10.7451	2.67193	1.18917	3.57808	0.510726	0.454143	4.84284	1.03303	1.47375	0.643289	1.4216	1.37729
XLOC_011283	MOCS3	5.25705	3.29258	2.96285	1.5605	2.29812	2.7935	2.22364	0.83276	2.09917	2.13257	1.3137	2.43827
XLOC_011284	TSHZ2	0.389574	0.0565992	0.0766355	0.0967756	0.0968276	0.12398	0.0214304	0.051948	0.111006	0.112848	0.140987	0.0762255
XLOC_011285	PFDN4	10.1218	9.32508	10.7989	16.4389	16.3233	12.1721	8.59155	15.43	13.2543	19.7882	9.08389	24.5224
XLOC_011286	DOK5	0.453347	0.0214947	0	0	0	0	0	0	0	0	0	0
XLOC_011287	MC3R	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_011288	FAM210B	7.0909	3.37343	5.36314	5.04909	4.75798	2.00663	8.47128	5.02466	4.86605	6.09333	5.08617	25.6198
XLOC_011289	CSTF1	24.6422	22.3903	10.5812	8.84678	14.6378	9.83312	10.4366	12.5191	17.6217	11.4544	7.90073	8.3717
XLOC_011290	CASS4	1.38582	0.995404	0.423226	1.51252	0.764018	0.961852	0.206188	0.301105	0.815376	0.456919	0.25333	0.296709
XLOC_011291	RTFDC1	44.0642	44.1209	32.4852	24.6375	49.1129	36.3065	29.4468	34.274	45.501	33.1958	24.5122	52.9197
XLOC_011292	FAM209A	0	0.771202	2.82642	1.41343	2.81812	4.18436	1.70119	0.202561	6.18976	1.99332	0.765916	1.03028
XLOC_011293	FAM209B	0.330312	0.204684	1.49874	1.17708	2.58779	1.74179	1.65523	0	5.94794	1.93741	0.744682	2.15838
XLOC_011294	TFAP2C	0.257745	0	0.0234564	11.0247	2.34021	0	0	0	7.8052	0	0	0.0148016
XLOC_011295	SPO11	0	0	0	0	0	0	0.160693	0	0	0	0	0
XLOC_011296	RAE1	22.7792	23.7895	18.2156	19.3702	27.0299	41.9687	31.2742	24.9907	31.5824	23.126	19.8278	25.6943
XLOC_011297	RBM38	56.6614	55.8863	11.4362	20.6678	10.6334	41.3014	7.45762	21.2066	75.7256	25.8365	17.1077	42.9625
XLOC_011298	PCK1	0.309511	0	0	0	0.06194	0	0	0	0	0	0	0
XLOC_011299	C20orf85	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_011300	RAB22A	11.3687	7.63487	7.0682	4.08355	5.28908	6.91256	3.54063	4.90331	8.74358	6.76663	8.10658	4.44791
XLOC_011301	VAPB	7.03575	4.96914	6.28892	3.41042	4.56633	3.67086	3.54882	4.71393	4.85028	4.06925	4.48678	3.2308
XLOC_011302	STX16	4.3829	8.61506	17.2397	10.199	13.4189	23.4546	10.5115	8.74891	27.9614	13.4621	28.9297	5.39823
XLOC_011303	GNAS	318.779	397.486	402.003	385.793	520.606	579.386	361.615	310.149	627.164	284.847	439.893	267.765
XLOC_011304	TH1L	30.3078	37.1156	19.4903	25.2504	31.9879	24.6746	19.0329	22.7427	45.8108	26.9156	21.3911	41.7442
XLOC_011305	TUBB1	0.175166	0	0.531441	0.117297	0.2105	0.373642	0.592198	0.0900295	0.589925	0.409769	0.795359	0.815237
XLOC_011306	ZNF831	1.975	2.30285	0.653898	1.38652	0.504259	0.102877	0.0399861	0.17237	0.943367	0.787263	0.591528	0.780846
XLOC_011307	EDN3	0.687275	0.0160476	0	0	0.0313585	0	0	0	0.0176125	0	0	0
XLOC_011308	PHACTR3	0.111893	0	0.0636256	0	0.0391518	0.193246	0	0	0	0	0	0.100193
XLOC_011309	FAM217B	10.6708	8.52373	8.61969	5.79602	8.4102	7.13866	5.0161	6.65222	6.92263	9.43949	1.73797	5.6152
XLOC_011310	CDH26	0.578664	0.307671	0.351723	0.29063	0.231689	0.126617	0	0	0.0867919	0.386705	0.416413	0
XLOC_011311	C20orf197	1.22599	1.8009	1.16012	1.41228	3.92147	9.8426	2.83535	12.1358	3.99804	25.2067	3.39788	3.92407
XLOC_011312	CDH4	0.539198	0.197664	3.19671	1.18225	3.4183	1.15932	1.01962	0.0323438	0.414289	23.8107	6.36149	0.53073
XLOC_011313	LSM14B	19.8132	23.1791	17.5653	14.21	10.3809	12.8253	15.5431	12.9143	16.1258	12.0393	14.0584	21.2008
XLOC_011314	SS18L1	3.51154	4.78959	5.26998	6.51355	3.65691	5.29325	7.61922	6.32981	4.01534	8.14699	8.7937	4.50662
XLOC_011315	GTPBP5	5.47348	7.91432	6.32945	2.75532	2.08283	1.66228	4.05044	3.21514	2.18496	1.86797	1.8464	4.57143
XLOC_011316	OSBPL2	13.8667	12.0025	8.20824	7.38239	8.32175	12.2663	12.8224	6.11142	9.37308	11.4536	11.4574	8.93863
XLOC_011317	ADRM1	50.1006	46.1698	31.4154	32.7717	37.0105	22.026	25.3723	38.1858	51.2103	21.2495	13.1516	37.2586
XLOC_011318	RPS21	631.655	364.421	336.88	400.76	563.546	620.338	574.893	266.979	319.893	460.337	261.478	1173.94
XLOC_011319	C20orf166	0	0	0	0	0	0	0	0	0	0	0	0.038115
XLOC_011320	SLCO4A1	1.36509	2.2509	4.07627	2.47619	0.717196	2.90596	1.32286	4.44958	2.25892	2.65738	0.290446	1.50021
XLOC_011321	NTSR1	0.657532	0.0632165	1.00284	0.024582	0.019622	0.0240892	0	0	2.19871	1.10445	0	0
XLOC_011322	MRGBP	8.73873	15.2848	13.4497	13.1881	11.9989	18.6252	8.15045	16.2476	20.592	15.5433	7.91439	16.4365
XLOC_011323	OGFR	17.1548	17.3085	19.2451	17.7177	10.8419	14.4296	9.96005	13.5652	25.467	10.7225	12.2073	10.9433
XLOC_011324	COL9A3	0.192285	0.154482	0.246055	1.86096	0.336607	0.373275	0.0531879	0	0.678129	0	0	0
XLOC_011325	DPH3P1	0	0.039749	0	0	0.0875534	0	0	0	0.0437326	0	0	0.223035
XLOC_011326	GID8	22.4781	18.6266	20.6896	26.5255	35.439	50.6844	33.0784	19.0631	39.8478	27.7196	45.844	28.3898
XLOC_011327	SLC17A9	0.218161	0.97459	7.88878	4.28273	1.67261	8.35928	1.16924	5.16177	1.81484	10.5985	26.4986	3.03119
XLOC_011328	BIRC7	0	0	0	0	0	0	0	0	0.0983178	0	0	0
XLOC_011329	ARFGAP1	14.6676	17.3181	19.5503	15.5376	12.5093	21.8199	15.7431	13.5994	15.369	15.2333	18.2408	7.72151
XLOC_011330	COL20A1	0	0	0	0	0	0	0.0615156	0	0.0490254	0.0728898	0.0943475	0
XLOC_011331	PPDPF	54.2167	47.9722	75.6318	57.2246	35.7414	139.818	27.6433	92.0109	105.188	35.4267	33.1437	13.4367
XLOC_011332	C20orf195	0.599435	0.644946	0.408629	0.42412	0	0.521165	0.654935	0	0.417322	0	0.406948	0
XLOC_011333	TNFRSF6B	5.49165	9.26922	12.2342	9.3143	11.581	10.9503	10.6353	18.7665	8.73551	8.52053	12.9942	10.7936
XLOC_011334	ZGPAT	10.7402	17.8542	15.3298	14.8467	9.6075	13.524	16.1523	14.1106	17.7504	6.56685	10.79	13.9485
XLOC_011335	LIME1	35.7522	48.0975	27.4782	58.3084	16.9308	54.1637	16.8871	41.6304	28.2003	19.2201	19.5067	19.1763
XLOC_011336	SLC2A4RG	5.53232	11.0547	15.528	12.3182	7.2459	28.7676	13.2539	27.1083	18.7774	6.21028	18.1523	7.854
XLOC_011337	ABHD16B	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_011338	TPD52L2	17.288	12.5604	27.3823	15.5772	14.4697	14.2233	13.6829	16.7628	21.5976	12.5876	14.2713	22.0125
XLOC_011339	DNAJC5	16.6471	13.2583	16.65	10.021	12.2524	11.3799	7.35174	9.33425	16.7812	10.7481	10.0509	10.1359
XLOC_011340	PRPF6	40.2059	28.8761	22.4819	20.0562	19.5709	21.7837	30.2423	23.2419	16.4685	18.6504	21.3537	18.3974
XLOC_011341	TCEA2	8.76353	6.40033	11.2544	5.5513	4.10911	7.07811	5.2963	6.40247	9.09432	5.11525	5.63205	3.81716
XLOC_011342	OPRL1	0.881375	0.421544	1.40586	1.23011	0.152831	0.687483	0.322375	1.11137	0.475277	0.286964	0.590706	0.60049
XLOC_011343	MYT1	0	0.100057	1.3149	0.326131	0	0.195258	0.458825	0.538421	0.0438818	1.66496	0.492109	0.802183
XLOC_011344	PCMTD2	19.2328	29.0206	28.9977	23.0891	17.555	19.8921	29.5121	19.7533	16.8171	30.2325	25.3847	23.6215
XLOC_011345	DEFB128	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_011346	C20orf96	1.91217	1.56993	4.7473	3.4408	0.98136	6.14738	5.75531	3.99588	1.94351	2.87754	16.5842	2.3408
XLOC_011347	TBC1D20	12.9854	17.7827	11.7675	9.6976	16.7016	9.23545	7.1223	8.86202	18.2555	12.2914	16.5573	12.7874
XLOC_011348	CSNK2A1	39.798	41.0195	28.2439	33.749	38.7959	35.6558	25.8981	33.5161	34.5813	36.5524	33.5757	39.3035
XLOC_011349	TCF15	0	0	0	0	0	0	0	0	0	0	0.542327	0.0757224
XLOC_011350	SRXN1	2.63766	0.0425956	3.7411	1.12604	1.42235	0.342645	0.439899	0.317542	1.55798	1.4331	0.225409	7.90321
XLOC_011351	SCRT2	0	0	0	0	0	0	0	0.0585852	0	0	0	0.10533
XLOC_011352	SLC52A3	0.0220196	0	0	0	0	0	0	0	0	0	0	0
XLOC_011353	ANGPT4	0	0	0	0	0	0	0	0.114564	0	0	0	0
XLOC_011354	RSPO4	0	0.0151956	0	0	0	0.0815883	0	0.0425111	0.116752	0.456409	0	0
XLOC_011355	TMEM74B	0	0	0	0	0	0	0	0.129594	0	0.0633116	0	0.283528
XLOC_011356	"FKBP1A,SDCBP2"	57.7678	56.3512	118.665	98.6498	103.711	132.465	142.415	124.361	131.703	76.2069	118.372	67.0597
XLOC_011357	NSFL1C	14.516	14.877	13.0269	13.4017	14.46	13.1633	8.69464	9.98448	12.7841	7.01794	8.00656	15.6771
XLOC_011358	SIRPB2	0.657387	0.20151	4.22578	0.826801	0.467849	0.0810306	0	0.126673	0.956693	0.14648	0.0799267	1.31378
XLOC_011359	SIRPD	0	0.0555303	1.81473	0.157766	0	0	0	0.159068	0.18359	0	0	0.250201
XLOC_011360	SIRPB1	1.65107	1.16729	12.1345	2.43639	4.50581	0.364254	0	0.963103	5.36446	1.01258	1.47664	1.9571
XLOC_011361	SIRPG	26.1264	31.824	2.43437	5.10724	1.05341	1.00089	0.478047	2.71451	1.9179	0.443659	1.07068	1.38748
XLOC_011362	PDYN	0.0652509	0	0	0	0	0	0	0	0	0	0	0
XLOC_011363	SNRPB	136.83	156.881	145.3	131.634	193.241	201.461	123.957	130.751	193.302	133.519	101.478	285.363
XLOC_011364	ZNF343	3.17154	3.30374	3.30692	3.24989	1.1507	1.44299	1.94542	3.44958	1.61915	1.9266	2.17394	3.21111
XLOC_011365	IDH3B	32.7395	43.2723	27.6468	36.0794	49.6283	52.823	34.4211	28.4385	40.0886	32.27	30.3167	52.2165
XLOC_011366	CPXM1	20.5426	11.5023	10.391	7.72401	19.8634	24.0446	22.1971	41.1297	13.6574	31.4994	36.868	22.8172
XLOC_011367	PCED1A	4.70521	17.0038	12.8559	20.1212	13.9513	43.5307	9.69281	15.0532	9.8296	21.5582	27.7191	15.6008
XLOC_011368	AVP	0	0	0.73059	0.230271	0	0	0	0	0.262665	0.22692	0	0
XLOC_011369	"FASTKD5,UBOX5"	19.129	18.3155	18.3549	22.6835	26.03	37.2772	41.8265	26.4369	26.2343	23.3309	34.3876	28.2508
XLOC_011370	PROSAPIP1	0.387777	0.464207	3.97899	1.5362	1.77996	10.4893	9.76984	0.735731	3.60358	4.10651	6.86822	1.29805
XLOC_011371	DDRGK1	14.0847	20.196	13.1471	18.7893	18.5936	18.6407	24.3277	12.1056	11.5549	12.1188	13.0388	10.7418
XLOC_011372	SLC4A11	0.38927	0.109991	0.0647463	0.0667162	0	0.163598	0.210426	0.23904	0.187383	1.23303	0.775938	0
XLOC_011373	C20orf194	3.6274	3.21848	4.51101	4.25041	8.51374	10.91	7.99905	1.9202	1.14699	11.2856	18.653	2.8673
XLOC_011374	GFRA4	0.0446076	0	0.456417	0.0787337	22.4245	0	0	0	0	0.391716	0	0
XLOC_011375	ADAM33	0.167578	0.0107967	1.60159	0.353492	27.6687	0	0.148713	0.0602851	0	5.86439	0.171202	12.9968
XLOC_011376	SIGLEC1	3.75774	0.284139	0.336345	0.0296516	0.213367	0.101662	0	0	1.14414	0.0148117	0.0575493	0.486616
XLOC_011377	C20orf27	6.46471	5.24995	28.8582	11.8048	7.26862	15.0067	3.66444	9.81256	10.315	5.89365	4.89582	27.1238
XLOC_011378	SPEF1	0	0.201752	0.0898147	0.0696622	0.275947	0	0.173869	0	0.304746	0.138704	0	0
XLOC_011379	CENPB	21.4282	26.2301	26.8741	24.1984	35.9876	19.7763	21.3036	19.1656	30.1757	11.2856	13.109	15.2841
XLOC_011380	RNF24	6.15419	8.65614	20.3846	19.2241	27.5322	36.5155	19.6445	14.8672	23.2952	25.6373	78.1425	16.6017
XLOC_011381	ADRA1D	0	0	0	0	0	0	0	0.0400611	0	0	0	0
XLOC_011382	RASSF2	18.9835	9.06932	20.0623	8.53925	6.90945	24.1268	1.41971	6.27334	15.6083	9.22651	13.1291	13.2915
XLOC_011383	SLC23A2	7.2376	12.9184	10.9822	15.2078	22.8532	33.4726	32.9209	13.2983	20.5087	22.8408	33.6033	13.386
XLOC_011384	TMEM230	29.3125	23.072	35.5357	35.1314	25.1929	55.1649	31.9563	33.8812	19.1969	29.7368	21.5059	41.3499
XLOC_011385	PCNA	134.595	209.985	150.104	114.371	214.638	112.731	254.804	253.535	195.158	95.9044	39.5275	258.156
XLOC_011386	PROKR2	0.42905	0	0	0	0	0	0	0	0	0	0	0
XLOC_011387	GPCPD1	8.91685	18.3569	16.6019	17.112	17.0954	26.4349	14.1255	10.3587	20.9876	27.1156	29.4887	25.0973
XLOC_011388	TRMT6	5.11011	9.37077	10.4107	4.81182	4.86532	2.31	6.10309	9.27936	8.93385	4.75311	2.43472	11.2276
XLOC_011389	LRRN4	0.109714	0.0256875	0	0	0	0	0.0442065	0.0358771	0.0140912	0	0	0
XLOC_011390	FERMT1	2.13422	0	1.18899	0.0585703	0.0155973	0.0573849	0	0	0.0393878	0.019499	1.21184	0.0160018
XLOC_011391	HAO1	0	0	0	0	0	0	0.234463	0	0	0	0	0
XLOC_011392	TMX4	17.0943	16.5686	16.2411	9.5525	15.0925	14.3589	13.2391	11.6735	21.3492	21.5875	10.9619	13.3092
XLOC_011393	PAK7	0.092295	0.00794416	0	0	0	0	0.0546878	0	0	0	0	0
XLOC_011394	MKKS	7.05883	5.69806	9.41384	3.32667	2.12064	2.23141	2.42699	6.01648	2.10989	2.34709	0.847688	8.06329
XLOC_011395	JAG1	4.32336	0.141506	0.97424	0.116924	0.213612	0.0654543	0	0.0513574	0.492403	0.483881	0.226879	0.479494
XLOC_011396	TASP1	16.8733	25.6763	35.7993	32.0339	69.0519	363.074	31.3343	60.5813	17.9413	123.735	456.778	18.7381
XLOC_011397	ESF1	4.28058	6.05838	11.3007	7.4731	7.61532	7.06222	12.5745	17.0488	8.93466	7.76741	10.8384	12.6147
XLOC_011398	SEL1L2	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_011399	FLRT3	3.95196	0.0488751	0	0.530803	0.0637383	0	0.100897	0.0272558	0.0321627	0.797436	0	0.196072
XLOC_011400	KIF16B	5.48664	3.44779	1.15264	3.54666	1.55929	1.14473	5.74994	3.32783	1.40551	0.304286	0.267347	4.03055
XLOC_011401	BFSP1	0.235928	0.151275	0.201231	0.677343	0.288881	0.380059	0.390959	1.00731	0.0194881	0.194227	0.186133	0.401375
XLOC_011402	RRBP1	11.8286	9.48782	13.9259	11.4496	9.8499	17.6895	31.4607	38.893	15.5458	11.9953	13.9581	11.5281
XLOC_011403	SNX5	11.3665	11.6895	19.1472	16.904	19.2185	29.2548	52.4402	31.119	18.6048	20.9404	38.0429	15.9305
XLOC_011404	OVOL2	0.545764	0	0	0	0	0	0	0	0	0	0	0
XLOC_011405	DZANK1	0.699817	0.784273	0.398099	1.23013	0.654098	0.861205	1.18297	1.22892	0.365314	1.34476	0.851141	1.48482
XLOC_011406	RBBP9	8.39208	4.19213	5.93778	6.02608	2.59416	1.91676	4.0398	7.00781	3.50155	3.72034	2.15136	4.16306
XLOC_011407	C20orf78	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_011408	CRNKL1	16.0622	14.0593	10.9703	12.0793	14.3926	15.4645	11.6156	9.92967	14.3079	14.7648	13.6391	16.2493
XLOC_011409	RALGAPA2	10.325	11.6326	6.28489	7.2925	5.5079	9.65662	10.211	3.43883	5.78602	11.1303	11.4552	8.03003
XLOC_011410	NKX2-4	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_011411	NKX2-2	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_011412	FOXA2	0	0	0	0	0	0	0	0.044613	0	0	0	0.0177646
XLOC_011413	THBD	2.87804	0.546612	4.16477	0.428798	0.523427	0.197747	0.509973	0.232429	5.65946	2.01461	0.293349	2.07482
XLOC_011414	CD93	13.182	6.87204	22.8226	1.2044	1.99723	0.946761	0.0753778	22.1168	6.48232	11.2303	3.34759	13.61
XLOC_011415	NAPB	2.17993	4.84973	4.13721	7.63424	8.49042	4.74106	6.38849	3.12703	4.51869	9.97175	7.93324	8.04293
XLOC_011416	CST11	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_011417	CST9L	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_011418	CST9	0	0	0	0	0	0	0	0	0	0	0	0.210426
XLOC_011419	CST3	272.79	44.2304	116.819	41.0561	35.4404	14.2608	8.95672	14.6806	53.1317	17.3655	5.37967	62.8947
XLOC_011420	CST4	0.455449	0	0	0	0	0	0	0	0	0	0	0
XLOC_011421	CST1	0.969398	0	0	0	0	0	0.627398	0	0	0	0	0
XLOC_011422	CST2	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_011423	CST5	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_011424	GGTLC1	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_011425	APMAP	19.7603	18.6195	13.2219	22.8088	11.9766	15.2897	7.38488	11.9632	16.4382	10.0109	9.42742	21.2719
XLOC_011426	ACSS1	18.8059	14.6479	22.0576	16.9603	11.6747	14.88	18.0865	14.8441	17.8971	12.8016	15.6425	34.7623
XLOC_011427	VSX1	0.267808	0.425727	0.285751	0.289687	0	0.487412	1.6345	0.156161	0.202209	0.0522262	0	0
XLOC_011428	ABHD12	13.3852	16.1444	13.3527	16.5599	18.1157	12.1422	13.3676	10.0407	22.6047	10.1128	8.77957	12.7145
XLOC_011429	NINL	7.46691	13.5405	18.4499	20.6405	23.51	1.68693	5.10074	16.6424	17.7807	10.2361	0.432152	6.34079
XLOC_011430	NANP	6.50222	8.35056	9.0411	5.21007	9.77163	2.94783	11.2617	6.07568	4.24957	12.0644	3.90341	5.592
XLOC_011431	ZNF337	12.0874	24.8412	8.55547	14.8991	20.6958	28.3876	23.0194	10.2274	8.53051	34.3709	27.2304	9.72329
XLOC_011432	DEFB116	0.910049	0	0	0	0	0	0	0	0	0	0	0
XLOC_011433	DEFB119	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_011434	DEFB121	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_011435	DEFB124	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_011436	BCL2L1	121.882	183.29	47.727	68.8265	64.4972	59.0533	87.1528	23.9071	137.697	25.7014	43.7486	45.9805
XLOC_011437	FOXS1	1.34559	0	0	0	0	0	0	0	0	0	0	0
XLOC_011438	DUSP15	0.0925317	0	0	0	0	0	0	0	0.0387009	0.731171	0	0
XLOC_011439	PDRG1	5.45844	5.76077	12.1433	4.85941	12.9577	8.81731	13.417	8.62823	12.7608	12.4533	9.66966	18.9495
XLOC_011440	PLAGL2	9.2562	10.3136	15.1885	14.5276	22.4832	16.9576	15.1437	12.963	28.1443	8.15809	14.4023	11.6509
XLOC_011441	C20orf112	17.1557	32.9539	17.4609	47.4705	34.5926	58.2961	30.3972	22.7044	39.9516	52.1153	52.4557	18.1218
XLOC_011442	C20orf203	0.605015	0.719863	0.531669	0.462988	0.184894	1.44341	1.59748	0.646732	0.695993	1.74437	1.5101	0.793151
XLOC_011443	COMMD7	10.1641	6.61264	15.4571	9.05213	9.69423	38.6229	14.1724	12.6752	21.7488	10.7669	19.4103	11.2399
XLOC_011444	SUN5	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_011445	CDK5RAP1	10.3345	11.3105	9.15251	11.4368	17.7524	15.8382	16.1747	12.892	20.0101	13.1267	14.9761	17.3703
XLOC_011446	SNTA1	3.19437	3.06512	1.13813	2.70955	2.73018	1.6387	4.42608	2.30648	4.57589	2.92686	1.0478	1.94954
XLOC_011447	NECAB3	2.22289	2.30563	5.0044	3.83859	1.41366	3.97633	7.03955	3.85934	6.16258	2.9567	3.86734	4.27137
XLOC_011448	E2F1	5.63677	11.7477	26.4479	24.8186	47.6559	26.04	42.7765	35.0137	57.7046	19.2813	12.7921	28.0059
XLOC_011449	PXMP4	3.17268	1.66512	1.79706	1.17241	0.685237	1.02904	0.206854	2.0443	0.452141	0.734115	0.633894	0.738984
XLOC_011450	EIF2S2	10.977	13.0831	14.1841	10.1412	16.2758	12.7964	22.7748	15.7331	12.7687	12.2911	5.9407	20.2793
XLOC_011451	AHCY	30.0719	17.6063	36.7059	29.1311	41.6146	37.5466	29.1986	27.0916	30.2507	21.697	11.5402	48.2455
XLOC_011452	PIGU	7.84601	9.46335	5.61669	8.40773	6.10869	5.22902	3.48299	12.6804	5.19594	6.07547	4.11422	5.47941
XLOC_011453	NCOA6	18.1182	22.981	18.7604	19.3017	22.8416	17.9423	17.401	18.8112	31.8498	16.0115	23.7616	10.8462
XLOC_011454	GGT7	8.17265	8.26801	0.998795	9.07036	2.77528	2.33023	0.847415	0.323887	3.08245	2.9236	2.06921	1.55069
XLOC_011455	GSS	13.5995	16.8822	18.6384	21.0884	14.7572	19.8549	13.8822	19.3668	11.6168	8.72186	9.32849	19.7375
XLOC_011456	TRPC4AP	38.692	43.3709	29.0584	39.7841	53.324	81.4589	59.1989	32.9467	50.5205	51.6417	83.4509	35.2085
XLOC_011457	EDEM2	10.9191	16.0295	13.8005	14.3848	12.8547	17.8221	5.58209	6.13369	11.5752	9.27422	6.31742	11.8226
XLOC_011458	EIF6	62.2113	45.0011	48.4274	36.4775	35.2972	33.7245	28.5248	37.02	46.4322	35.184	17.5271	75.3622
XLOC_011459	FAM83C	0.250197	0	0	0	0	0	0	0.0333352	0.0392955	0.0325181	0.063105	0
XLOC_011460	UQCC	8.9122	11.8486	7.89164	12.011	6.60266	10.333	8.75651	11.728	7.79477	8.83169	14.005	9.39967
XLOC_011461	GDF5	0	0.0323187	0	0.0885399	0	0	0.0556412	0	0.14188	0.088289	0	0
XLOC_011462	C20orf173	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_011463	"CPNE1,RBM12"	114.69	129.382	93.2069	113.833	65.6124	73.3018	87.5025	75.1656	55.1226	77.0864	72.9159	58.068
XLOC_011464	NFS1	3.76969	5.18245	4.88482	4.07788	4.39867	4.90019	4.00037	2.80145	3.56157	3.04321	4.96559	6.98492
XLOC_011465	RBM39	66.1667	119.317	162.258	218.573	218.436	358.184	272.369	157.797	191.204	195.18	412.41	236.294
XLOC_011466	SCAND1	41.7721	43.1247	50.2072	57.6396	31.6835	53.3464	39.0853	45.7373	34.6117	30.6806	29.1889	23.2354
XLOC_011467	SLA2	16.6446	20.132	13.7572	20.4096	30.9594	65.4348	21.7438	18.4998	48.8833	14.7726	41.4797	8.4931
XLOC_011468	NDRG3	15.7449	14.0501	11.3581	8.80947	5.56402	12.7951	10.4392	8.15598	9.90031	7.8171	7.62033	6.14292
XLOC_011469	DSN1	9.73658	13.3981	18.0432	12.9907	21.4586	7.54225	26.5746	25.5063	16.5655	10.9247	9.73698	15.5415
XLOC_011470	SOGA1	3.99863	4.5264	7.95983	9.88853	3.07636	9.92383	9.28948	12.4431	8.81392	4.18796	7.58181	5.58365
XLOC_011471	SAMHD1	30.06	9.87037	52.0765	16.2324	7.29503	1.77502	0.774786	3.93648	11.3478	6.61503	4.32088	22.1535
XLOC_011472	RBL1	18.0169	17.9792	15.3528	15.905	31.0102	16.0817	27.3378	23.7983	28.7599	18.5984	13.1883	16.3377
XLOC_011473	MROH8	2.33993	2.49485	2.26303	2.793	2.07703	0.631258	1.94927	2.77219	1.51769	1.42664	2.14022	1.11094
XLOC_011474	GHRH	5.12273	0	0	0	0	0	0	0	0	0	0	0
XLOC_011475	BLCAP	25.5772	25.5832	23.7225	23.722	27.406	27.4322	14.7837	20.681	30.4818	18.1737	21.5548	11.7944
XLOC_011476	TTI1	15.4535	18.3482	14.8785	13.1685	10.2389	13.5683	10.2251	21.8741	11.6338	8.72969	16.0397	12.8631
XLOC_011477	TGM2	3.63054	0.251743	1.00918	0.113173	0.777767	0.101825	1.44394	0.42568	5.28523	1.16696	0.0503449	11.6062
XLOC_011478	KIAA1755	0.447554	0.0057337	0	0	0	0	0	0.0159502	0	0	0.0603968	0
XLOC_011479	MAFB	8.97118	4.90613	23.4104	6.3567	5.14168	9.19762	0.534741	12.2038	12.1026	7.43199	1.64183	8.14116
XLOC_011480	ZHX3	3.86771	5.57291	2.69558	3.25814	4.16355	12.3579	6.32793	4.81031	6.28007	7.32124	7.9381	3.81229
XLOC_011481	EMILIN3	0.174382	0.00978355	0.12077	0	0	0	0	0.0818407	0.0214607	0	0	0
XLOC_011482	CHD6	26.2352	25.7764	15.4257	22.9652	26.235	46.8732	43.1164	17.4114	27.3453	40.1792	58.3634	19.731
